A3CZYX
19
(1P3E16.7)
Station position
104.677498  32.949699  0.980000

velocity
gain U>E>N
629.326599   629.326599    629.326599
0
seconds
  1.0000000E-002
counts
1.0000000E+00
  1.1378556E+007
2008  9  5 17   49   10
14000
EVENT= 001 Ms= 0.0
Station= WXT
  1.5670000E+003 -4.4800000E+002  2.5300000E+002
  1.6050000E+003 -2.3700000E+002  1.0100000E+002
  1.6390000E+003 -3.4300000E+002 -9.8000000E+001
  1.6320000E+003 -5.6700000E+002 -1.4500000E+002
  1.6390000E+003 -2.5800000E+002 -1.3300000E+002
  1.5330000E+003 -6.2200000E+002 -7.1000000E+001
  1.3790000E+003 -2.5100000E+002  5.1000000E+001
  1.3510000E+003 -1.7200000E+002  1.4000000E+002
  1.3080000E+003 -4.5400000E+002  2.3500000E+002
  1.4510000E+003 -2.2000000E+001  1.5400000E+002
  1.7100000E+003 -4.8800000E+002  3.5000000E+001
  1.7770000E+003 -4.0000000E+002  4.9000000E+001
  1.7210000E+003 -2.9700000E+002  6.5000000E+001
  1.5820000E+003 -6.7400000E+002  8.7000000E+001
  1.4890000E+003 -1.5600000E+002  1.5100000E+002
  1.4570000E+003 -3.5000000E+002  3.1000000E+002
  1.3830000E+003 -2.5800000E+002  4.0100000E+002
  1.2960000E+003  1.3000000E+001  3.3500000E+002
  1.2410000E+003 -3.8100000E+002  1.5500000E+002
  1.3100000E+003 -6.7000000E+001 -6.3000000E+001
  1.4380000E+003 -3.4000000E+002 -9.9000000E+001
  1.5270000E+003 -4.5800000E+002 -1.5000000E+001
  1.5330000E+003 -1.8800000E+002  9.0000000E+001
  1.5050000E+003 -6.0100000E+002  7.6000000E+001
  1.4990000E+003 -3.0400000E+002 -3.7000000E+001
  1.4370000E+003 -3.7200000E+002 -2.6000000E+001
  1.4410000E+003 -5.0800000E+002 -6.3000000E+001
  1.4630000E+003 -2.7800000E+002 -1.6400000E+002
  1.3660000E+003 -7.2400000E+002 -2.4700000E+002
  1.3030000E+003 -3.7800000E+002 -2.4800000E+002
  1.3240000E+003 -2.9900000E+002 -1.1800000E+002
  1.3300000E+003 -4.7900000E+002 -1.6000000E+001
  1.3520000E+003 -1.3400000E+002  9.2000000E+001
  1.3910000E+003 -4.8400000E+002  1.5700000E+002
  1.3310000E+003 -1.8400000E+002  1.7700000E+002
  1.2790000E+003 -1.6900000E+002  2.0800000E+002
  1.1900000E+003 -5.5500000E+002  1.6600000E+002
  9.5300000E+002 -1.3100000E+002  1.2200000E+002
  8.7200000E+002 -3.6100000E+002  1.4400000E+002
  1.0060000E+003 -1.2900000E+002  2.0800000E+002
  1.2000000E+003  1.1000000E+001  2.3500000E+002
  1.3450000E+003 -3.7500000E+002  1.5500000E+002
  1.2970000E+003 -1.4400000E+002  7.0000000E+001
  1.2910000E+003 -6.2400000E+002  3.4000000E+001
  1.3820000E+003 -5.9200000E+002 -4.9000000E+001
  1.3340000E+003 -2.6900000E+002 -5.9000000E+001
  1.2960000E+003 -4.9000000E+002  2.6000000E+001
  1.1880000E+003 -5.4000000E+001  4.8000000E+001
  9.7200000E+002 -1.7900000E+002  1.3000000E+001
  9.7200000E+002 -2.2000000E+002 -6.5000000E+001
  1.0950000E+003 -5.1000000E+001 -1.2100000E+002
  1.2560000E+003 -5.4200000E+002 -1.4500000E+002
  1.3380000E+003 -4.7700000E+002 -1.5500000E+002
  1.2450000E+003 -5.8800000E+002 -9.5000000E+001
  1.1640000E+003 -4.1800000E+002  3.4000000E+001
  1.0870000E+003 -5.4000000E+001  1.7600000E+002
  1.0170000E+003 -4.9500000E+002  2.3800000E+002
  9.7900000E+002 -2.4200000E+002  2.1000000E+002
  9.6700000E+002 -3.8100000E+002  1.7000000E+002
  1.0180000E+003 -5.8600000E+002  8.8000000E+001
  1.0940000E+003 -6.2000000E+001  3.8000000E+001
  1.1240000E+003 -3.4100000E+002  5.3000000E+001
  1.0690000E+003 -1.0000000E+002  1.9000000E+001
  1.0050000E+003 -1.3100000E+002  0.0000000E+000
  1.0720000E+003 -5.8600000E+002  5.0000000E+000
  1.1980000E+003 -2.0300000E+002  1.6500000E+002
  1.2000000E+003 -3.9600000E+002  2.4400000E+002
  1.0990000E+003 -1.2000000E+002  2.1000000E+001
  8.9700000E+002  7.0000000E+000 -1.8500000E+002
  7.4700000E+002 -4.0700000E+002 -3.3300000E+002
  8.9600000E+002 -6.6000000E+001 -3.1000000E+002
  1.2190000E+003 -4.5000000E+002 -2.5200000E+002
  1.3310000E+003 -5.0100000E+002 -2.0900000E+002
  1.1760000E+003 -2.5500000E+002 -1.9000000E+001
  1.0700000E+003 -4.5100000E+002  6.3000000E+001
  1.0790000E+003 -5.8000000E+001  7.6000000E+001
  1.0440000E+003 -3.0200000E+002  8.5000000E+001
  9.3100000E+002 -4.0600000E+002  8.8000000E+001
  8.5500000E+002 -2.2400000E+002  1.0300000E+002
  8.4000000E+002 -5.5700000E+002  1.3400000E+002
  8.7900000E+002 -2.9500000E+002  1.9900000E+002
  9.1900000E+002 -3.8600000E+002  2.6200000E+002
  9.4000000E+002 -3.6400000E+002  2.8500000E+002
  9.7500000E+002  6.0000000E+000  1.3000000E+002
  9.4700000E+002 -4.4500000E+002 -4.3000000E+001
  9.3200000E+002 -2.8200000E+002 -1.3500000E+002
  8.7500000E+002 -2.1700000E+002 -5.1000000E+001
  7.8500000E+002 -4.0000000E+002  1.5800000E+002
  7.6300000E+002 -6.4000000E+001  1.5500000E+002
  6.9000000E+002 -3.2400000E+002  9.9000000E+001
  7.1500000E+002  0.0000000E+000  3.9000000E+001
  9.0600000E+002 -2.0000000E+000 -6.5000000E+001
  1.1060000E+003 -5.2600000E+002 -1.2600000E+002
  1.2290000E+003 -2.7200000E+002 -1.5800000E+002
  1.2820000E+003 -6.2000000E+002 -1.1000000E+002
  1.2250000E+003 -3.8600000E+002 -5.9000000E+001
  1.0350000E+003 -2.0100000E+002 -7.0000000E+001
  8.1600000E+002 -5.7900000E+002 -5.5000000E+001
  6.4300000E+002 -8.8000000E+001 -3.0000000E+000
  6.7700000E+002 -3.7000000E+002  2.3000000E+001
  7.7700000E+002 -2.9300000E+002  8.7000000E+001
  8.8000000E+002  2.8000000E+001  1.6700000E+002
  9.8100000E+002 -4.6100000E+002  1.5100000E+002
  8.1700000E+002 -1.0300000E+002  5.9000000E+001
  6.6300000E+002 -3.3900000E+002  2.7000000E+001
  6.7300000E+002 -6.4700000E+002  7.5000000E+001
  7.4000000E+002 -2.7300000E+002  2.0000000E+002
  8.7600000E+002 -4.3700000E+002  4.0500000E+002
  8.5100000E+002 -1.7200000E+002  4.3400000E+002
  7.6800000E+002 -3.1600000E+002  1.9700000E+002
  8.7400000E+002 -5.3000000E+002 -8.2000000E+001
  9.6300000E+002 -3.3200000E+002 -1.6400000E+002
  9.6000000E+002 -8.3800000E+002 -1.1400000E+002
  9.5700000E+002 -5.6000000E+002 -5.2000000E+001
  8.8400000E+002 -2.5600000E+002  6.3000000E+001
  8.2700000E+002 -2.3300000E+002  1.4000000E+002
  8.2800000E+002  2.3100000E+002  1.1700000E+002
  8.5300000E+002 -1.4500000E+002  8.0000000E+001
  8.6700000E+002 -1.0300000E+002  1.5300000E+002
  8.7500000E+002 -1.3000000E+002  2.3000000E+002
  9.7100000E+002 -4.4800000E+002  1.5700000E+002
  9.3300000E+002 -5.6000000E+001  1.6000000E+001
  8.0700000E+002 -4.6600000E+002 -5.7000000E+001
  9.0000000E+002 -4.4000000E+002 -6.5000000E+001
  9.3400000E+002 -2.9400000E+002 -1.0000000E+002
  7.7300000E+002 -5.5500000E+002 -1.4600000E+002
  7.4900000E+002 -4.7000000E+001 -9.8000000E+001
  8.9700000E+002 -3.4200000E+002  1.5300000E+002
  9.8900000E+002 -3.6100000E+002  4.1200000E+002
  9.1000000E+002 -1.2800000E+002  4.6700000E+002
  8.3100000E+002 -4.7800000E+002  4.4800000E+002
  8.9300000E+002 -1.6100000E+002  3.5200000E+002
  8.9100000E+002 -5.5500000E+002  1.9500000E+002
  7.7500000E+002 -6.3100000E+002  1.1000000E+002
  6.8800000E+002 -1.2100000E+002  6.0000000E+001
  8.3700000E+002 -4.7400000E+002 -1.0000000E+000
  1.1570000E+003 -1.5600000E+002 -8.5000000E+001
  1.1620000E+003 -6.8000000E+001 -7.2000000E+001
  1.0190000E+003 -2.3200000E+002  5.2000000E+001
  9.7100000E+002 -6.6000000E+001  1.2900000E+002
  8.7400000E+002 -4.8900000E+002  2.2500000E+002
  8.4500000E+002 -2.4500000E+002  3.3200000E+002
  8.2900000E+002 -2.6400000E+002  2.9500000E+002
  8.5900000E+002 -5.8100000E+002  1.2600000E+002
  1.0070000E+003 -2.2500000E+002  3.1000000E+001
  1.0810000E+003 -4.6200000E+002  1.1300000E+002
  1.0830000E+003 -2.5700000E+002  2.3700000E+002
  1.1250000E+003 -2.9900000E+002  2.4900000E+002
  1.1290000E+003 -7.1600000E+002  2.4000000E+002
  9.7000000E+002 -2.2600000E+002  2.8800000E+002
  8.4700000E+002 -4.5400000E+002  2.2400000E+002
  7.9900000E+002 -3.8500000E+002  1.1200000E+002
  7.0200000E+002 -1.6800000E+002  8.4000000E+001
  6.4100000E+002 -3.9900000E+002  1.1300000E+002
  7.1500000E+002  4.9000000E+001  1.3100000E+002
  9.3600000E+002 -3.3000000E+002  1.2700000E+002
  1.1100000E+003 -3.8400000E+002  1.5300000E+002
  1.1710000E+003 -1.3500000E+002  1.6100000E+002
  1.1460000E+003 -5.6300000E+002  1.7600000E+002
  1.0060000E+003 -1.5600000E+002  1.9200000E+002
  8.7100000E+002 -3.1300000E+002  2.5800000E+002
  8.0900000E+002 -4.0800000E+002  3.1900000E+002
  7.4500000E+002 -1.0800000E+002  2.8700000E+002
  7.8700000E+002 -5.0200000E+002  2.6900000E+002
  9.6600000E+002 -1.4000000E+002  2.0100000E+002
  1.0760000E+003 -2.4900000E+002  1.2600000E+002
  1.1520000E+003 -4.9800000E+002  1.4500000E+002
  1.2170000E+003 -2.2700000E+002  2.1000000E+002
  1.2810000E+003 -6.3500000E+002  2.6700000E+002
  1.2880000E+003 -3.8700000E+002  2.9200000E+002
  1.1310000E+003 -3.7100000E+002  2.8700000E+002
  9.5700000E+002 -5.7300000E+002  2.7900000E+002
  8.6600000E+002 -1.5200000E+002  3.1300000E+002
  8.9300000E+002 -4.1300000E+002  2.6300000E+002
  9.5400000E+002 -2.2700000E+002  1.5900000E+002
  1.0270000E+003 -5.4000000E+001  1.4000000E+002
  1.1260000E+003 -2.6900000E+002  1.1600000E+002
  1.1370000E+003 -7.0000000E+001  1.0900000E+002
  1.1660000E+003 -5.5200000E+002  1.4300000E+002
  1.2040000E+003 -4.4900000E+002  1.8200000E+002
  1.1730000E+003 -1.5500000E+002  2.9000000E+002
  1.1750000E+003 -5.2400000E+002  3.9400000E+002
  1.1140000E+003 -2.2600000E+002  3.7400000E+002
  1.0690000E+003 -4.1800000E+002  3.4900000E+002
  1.1730000E+003 -4.4000000E+002  3.8800000E+002
  1.2320000E+003 -1.8400000E+002  3.9900000E+002
  1.1840000E+003 -5.5600000E+002  2.7400000E+002
  1.1010000E+003 -2.4900000E+002  1.3000000E+002
  1.0800000E+003 -3.4500000E+002  1.2700000E+002
  1.1040000E+003 -3.6000000E+002  9.4000000E+001
  1.0850000E+003  1.0000000E+001  1.3000000E+002
  1.1090000E+003 -3.8000000E+002  2.5400000E+002
  1.1550000E+003 -1.9300000E+002  2.4800000E+002
  1.2280000E+003 -3.6700000E+002  2.2500000E+002
  1.2960000E+003 -5.8900000E+002  2.6000000E+002
  1.2400000E+003 -2.3400000E+002  3.3300000E+002
  1.2460000E+003 -5.5600000E+002  3.3100000E+002
  1.2490000E+003 -2.1600000E+002  3.3100000E+002
  1.1910000E+003 -2.4300000E+002  3.1300000E+002
  1.2250000E+003 -6.2800000E+002  2.1400000E+002
  1.2570000E+003 -2.4600000E+002  2.3000000E+002
  1.2870000E+003 -5.7800000E+002  1.8000000E+002
  1.2940000E+003 -3.6400000E+002  1.3400000E+002
  1.3000000E+003 -1.5300000E+002  2.6900000E+002
  1.3250000E+003 -4.5300000E+002  3.0300000E+002
  1.3190000E+003 -1.1700000E+002  2.2900000E+002
  1.2660000E+003 -4.6200000E+002  2.7500000E+002
  1.1690000E+003 -4.3400000E+002  3.4400000E+002
  1.1300000E+003 -2.0000000E+002  3.5200000E+002
  1.1850000E+003 -4.2000000E+002  3.9700000E+002
  1.3230000E+003 -1.3000000E+001  4.0000000E+002
  1.4160000E+003 -3.2500000E+002  3.4300000E+002
  1.4720000E+003 -4.8900000E+002  2.7000000E+002
  1.5220000E+003 -3.3100000E+002  2.9200000E+002
  1.4210000E+003 -7.6200000E+002  3.6100000E+002
  1.3220000E+003 -4.3300000E+002  2.4000000E+002
  1.2740000E+003 -4.8800000E+002  1.5000000E+002
  1.1960000E+003 -4.7000000E+002  1.9800000E+002
  1.2340000E+003 -8.3000000E+001  2.3100000E+002
  1.3580000E+003 -4.9000000E+002  2.5900000E+002
  1.3940000E+003 -1.4200000E+002  3.1800000E+002
  1.3770000E+003 -1.9900000E+002  3.5500000E+002
  1.3900000E+003 -5.1800000E+002  3.4200000E+002
  1.4350000E+003 -1.6100000E+002  3.4200000E+002
  1.4590000E+003 -5.4300000E+002  3.0300000E+002
  1.4280000E+003 -4.1200000E+002  2.1900000E+002
  1.4120000E+003 -3.7400000E+002  1.8800000E+002
  1.4040000E+003 -4.9500000E+002  2.3200000E+002
  1.3730000E+003 -9.3000000E+001  3.1900000E+002
  1.3230000E+003 -4.7000000E+002  4.2800000E+002
  1.3240000E+003 -3.3100000E+002  4.0400000E+002
  1.3750000E+003 -2.4100000E+002  2.7800000E+002
  1.4450000E+003 -5.2000000E+002  2.2800000E+002
  1.5430000E+003 -2.1400000E+002  2.0800000E+002
  1.5530000E+003 -5.5100000E+002  2.7700000E+002
  1.5250000E+003 -4.7400000E+002  3.7300000E+002
  1.5000000E+003 -3.3800000E+002  3.0200000E+002
  1.4740000E+003 -6.4300000E+002  1.3300000E+002
  1.4970000E+003 -1.1700000E+002  1.4500000E+002
  1.5480000E+003 -2.5400000E+002  2.9000000E+002
  1.5590000E+003 -3.2200000E+002  3.6900000E+002
  1.4690000E+003 -1.2500000E+002  3.6400000E+002
  1.4050000E+003 -5.4900000E+002  2.6700000E+002
  1.4380000E+003 -2.7600000E+002  1.7900000E+002
  1.4900000E+003 -4.9600000E+002  1.6700000E+002
  1.4960000E+003 -5.5300000E+002  2.0500000E+002
  1.4980000E+003 -1.0100000E+002  2.3300000E+002
  1.5210000E+003 -3.9900000E+002  3.2000000E+002
  1.5570000E+003 -1.3800000E+002  3.7600000E+002
  1.5610000E+003 -3.2400000E+002  3.1700000E+002
  1.5350000E+003 -5.5700000E+002  2.7300000E+002
  1.5660000E+003 -2.8900000E+002  2.7000000E+002
  1.5960000E+003 -7.3000000E+002  3.0400000E+002
  1.6480000E+003 -4.8300000E+002  2.5800000E+002
  1.7110000E+003 -5.0700000E+002  2.0100000E+002
  1.6920000E+003 -6.4400000E+002  1.7800000E+002
  1.6340000E+003 -9.8000000E+001  1.9300000E+002
  1.5900000E+003 -4.6000000E+002  2.3100000E+002
  1.5920000E+003 -3.3300000E+002  2.4100000E+002
  1.6370000E+003 -2.3600000E+002  2.9700000E+002
  1.5920000E+003 -4.9800000E+002  3.3600000E+002
  1.4710000E+003 -5.6000000E+001  3.8400000E+002
  1.4590000E+003 -3.8500000E+002  3.8800000E+002
  1.5180000E+003 -3.7200000E+002  4.0000000E+002
  1.5970000E+003 -2.5400000E+002  4.2500000E+002
  1.6850000E+003 -6.4200000E+002  3.6200000E+002
  1.6930000E+003 -1.7600000E+002  3.4500000E+002
  1.6620000E+003 -3.3300000E+002  2.9500000E+002
  1.6720000E+003 -4.4100000E+002  1.8900000E+002
  1.6570000E+003 -1.7300000E+002  1.6600000E+002
  1.5450000E+003 -5.5700000E+002  2.5200000E+002
  1.4650000E+003 -2.8500000E+002  2.8800000E+002
  1.4640000E+003 -3.8800000E+002  2.3200000E+002
  1.4550000E+003 -4.6800000E+002  3.0500000E+002
  1.5500000E+003 -8.9000000E+001  3.4600000E+002
